Total Node Running Coins: 80000000
Total Ambassador Coins: 1614168
Total Quest Coins: 1680287
Total of All Tokens: 83294455
+-------------------------------------------------------+--------------+------------+-------+---------------+--------------+------------+
| Address                                               | Node Running | Ambassador | Quest | Initial Rolls | Total Tokens | Percentage |
| AU12ikh8LK9xMZk63Lo9ZA8J4VpqcxKk18vwfv1uBYAFSNa5bgTfC |            0 |          0 |    72 |     False     |           72 |    0.0001% |
| AU12gB32cX25KTCGx2TDHvoJVqzMHxxqFYxuTgQx4Wp9B6U21dBtN |            0 |          0 |    72 |     False     |           72 |    0.0001% |
| AU12ehPTemqtRDu2Y1TJ58vCt4dsQBoqAiLo7iVLtGuofyuYhhiH2 |            0 |          0 |    72 |     False     |           72 |    0.0001% |
| AU12aW7se7RyJ8kzWcRYFgNxRvnEDmPK32eCW3UPgrHSoB6bKmKEZ |            0 |          0 |    72 |     False     |           72 |    0.0001% |
| AU12Ve2EKdqbCdS4Y5MMmo6fbQ98sbu8AcN8M5GwtBNtkYvFjzFec |            0 |          0 |    72 |     False     |           72 |    0.0001% |
| AU12StuP1LK6xCNtmKKVZBmoxjoZ8UjoEgGx9XNDLZzG5fpS5uEoA |            0 |          0 |    72 |     False     |           72 |    0.0001% |
| AU12RSYPcic9QAnnprkenGAmigT39FvX8UqJHmv4GYT6W9dBYcq3A |            0 |          0 |    72 |     False     |           72 |    0.0001% |
| AU12PwQ6Uo2UMvgVTa7RA2UosY5g9WVaWC9tmRmcsdrGNcELTD8Jk |            0 |          0 |    72 |     False     |           72 |    0.0001% |
| AU12F5RqQN7tDE9DqzhHXP6jhuzcudBKVhqmXuUgq3bK8AiNr7HeM |            0 |          0 |    72 |     False     |           72 |    0.0001% |
| AU123fnKw3ieMbzqqYButXZEft27FfpBGEcUBiXbxchEUG6mxQZyC |            0 |          0 |    72 |     False     |           72 |    0.0001% |
| AU1uSrhN53hW3vnsdHDKBy6GHa74GYn3TZuS1ef7eNth9ndXdxUs  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1pqT75UmJZcdAZjA3AgrPJuvfSMh6Cc8PfL2RfhDSpu6kx9y4H  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1pVLWsPwRcX3KHGsPhugPYi8FGPeqnNfkou2CDPF6niz8fUua9  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1kqvboUDoLEqRbYeh1RGouzkn9PnqjB2StKfbyPEEn1SXe9oeG  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1kjgWwYwqVdy8BrZ5bsPvqsTPM1TukQz8sGDhw4F7oMnPQ4FCj  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1hY5MMtSmawna9CbpBJhoAJbnYanKPxZSf2d5zPqbXYeuXqxuH  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1h8rFwWZ77skWmotgnKMS6VSGt1hitRRjTJcYuoSBSii9CaTYw  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1gKQfgvsqhVocktUvjFpsNhnmTUpPMsgbHkAVjyxkmiBo73NbD  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1g8XQmsyHQoKYtQcW5qGKsfDYpm8w2UYgKQSWrtZwMTmeckWr1  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1cMitcSADoeQiYqs56LZEVNevYtCShaqD5etDSd9oxxevh4HqT  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1VfG2hwapupxt3b2jmnvEGXcFC3cyhjgZGaeUxYinWd29Npp2T  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1Npa7s1jVHeEZftWTXtPCnaDWBCSdH11ur8SsoPeCEfiZWtcqd  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1MBFhxQeqJr98tPNY9AKQqMfFLv42fTKBYVLxPmnzYSgbChtrj  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1GW32Yn2QkPudtM9HYugMYgsL7wWN2vKxzarQx2K1t9ufHhURc  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1FJiwpkc1gTJX4HRdAmvh5xtPouBgxWjHitTb2N2tPmfCLZZz9  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1CfykwQAaytcBDDUSRLQAMUQnLfi7KQDs6hhBJyy4SL2udW6VP  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU19GNTh4DWpmQ9uhNf192yza5qz6aqcuJrAj72oREkdnhSB5XHW  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU18MPVFqY6uGvuBvt6ycrspaRR7QXaK4KMZ5tJGq2nCUFgBttvd  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU17JLaZ6CW1H8mhFk49kkSh7cpNhL7EHpmHED6XSqdPHww2oyQb  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU15Hjh5er3oZU7dt5iYQpd1LM7jxVe1ZTyEKXYiiybB7jtwzXze  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU13TEUdeWmhgk3rJpQBgF5CEVagtdZMMLqTnofWvUPtzvbaFpux  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12tEfDPqdWmbCbY9DuUZegNSJKgBMqPcbziLAFpRgLgd7kQEex2 |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12soGycEz1GBJmEvFvWZjU6tLseRd2SLwjQngQFzPKxEZahXGwu |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12pEH9PuZiyr6PuF6c1Z5QTv8Mpca6UiFVTY77tj8vanA6BN8nB |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12jo1fkbprKaScdmkSYVaXMaekXhURV79V7CGY2ED1eWoaLUktn |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12gwVKhh7kHLfNYCDj9o6FqaYWCZdfZZe7DgHFgdhTJodjWVTiC |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12gUutVu8XhjHy86NQzQduWnmCRid2WRU9Yz2U1UkkXawRUBFpH |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12eNdgVStZqyyP6w8B1saZP7gyvjKVzX1qXWgj1KKx8rMbMSFjA |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12cCkqDQFBsbeYhko9KzP8ULV7Z2KPU5Ts8V5vsquLxLa8sq4sN |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12P2tiqzPnvp4wzjWd1CmjnHsNA5AdeAfHhSmcfGcKcnruK4EKa |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12NYZHsZf2uvDG6EbNtCuUdnQR2MWnfgKDnv5DNStJhSKeucGEH |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12Kiwi2Gvdf25VZY9VPFZrsvani5iZ7BdUiXZ8W4F6B8SKzBKpi |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12JFqR8A3fgw5UW5rMudHkaurMfgsb5UhRoSXUqQPYvZ6LzyFm7 |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12HwKRRiHZqzDDW8TELAiaKUEnjgiMYABQUhrdTY6TLpgs7AxZd |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU12GFoQ8Nyga9jFxHP39RHUwG3xssLpvHG3yF7n4Lt9nopdgihq6 |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU128mnrhgLkVMNDE4kko1jc9Jme8wPQj1Q1kWxwddL1Pc89PJ3V6 |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU127EuuLbVsVxTcqJoHbkeGxev9X5Ee8uARo51DWmH6yh2o3buK1 |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU126u7tv2TthomjUtunCnonFL6CdcminvsJ16ZCgZcLDvKzDq6KZ |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU123kn8mAwxKyjYLxSPUr95BTUunc7MkND3gdHidicv3DowaiWmd |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1235cELTpyqtNDEuJknFCe5su461rKyeRWqJE2WTtcJH3z9sgUk |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU121R8NVkFXfdpi4tWMpFmhFi9DB3ntkSfRjGSivaQFU1Q4tSgVS |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU121KNUZiMMzKVaBJmmz5PmFQAvHiNccViZqSySaDbsP1KLFHAz9 |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU11CXgwyjJ9kwKhUBQumnspTcK31P6TkqWWCkzrWTTvVJhnxGPD  |            0 |          0 |    71 |     False     |           71 |    0.0001% |
| AU1r72sL3T5K2MRm1sy9TNJXFcCucHsBdi8MPicmv2BEXVQjSCuu  |            0 |          0 |    70 |     False     |           70 |    0.0001% |
| AU1osRXsWMrnEoZUvP2XACKHcrCXmVZJXzuRy6M51vE5VfeNcb3C  |            0 |          0 |    70 |     False     |           70 |    0.0001% |
| AU1SrZLt5fVCVGPLsobBAoiUuvUD8xDfHXfr8eB8wg7CiDUzEK1D  |            0 |          0 |    70 |     False     |           70 |    0.0001% |
| AU12k5gi3rxAQ6pq66s6qs9DkYKriyhhpLwWdh3Smfdt3F1VwpGep |            0 |          0 |    70 |     False     |           70 |    0.0001% |
| AU12jRpUxRM4qBsnSkHanEKdg3vGFPG9SuPPqUXvrB23mdW9WMZdc |            0 |          0 |    70 |     False     |           70 |    0.0001% |
| AU12VVhfRte328tBLR5xZkwuW95CpuxMKxHxZj6E8adf2Xns4BEw4 |            0 |          0 |    70 |     False     |           70 |    0.0001% |
| AU12V74zVKCBG9ffiUJawn9AQP3b2M86vB89SzMqutoiQ4kj2gqqK |            0 |          0 |    70 |     False     |           70 |    0.0001% |
| AU1tjGVZBjz93GttTaHzXTxFoafNKttuH7oUWPEDTRTxXWe7E3fQ  |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU1s7e73EJgGwywd9dFYaWXuotysxQXzFb4Sy4432fRnmuFenPie  |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU1r6M52XaZ1W2VGKoyswFYMAVo5981V3Xt38z8LxDARchDic5ae  |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU1o3Dqrxajt9pVhfisM8zJaqT7sxtc9HtH9YHYRsF8rLBheaM85  |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU1kA7GjKwgDmMt8vqY2kW3wL2GYFq4WSAvpQwCMk8fm8aHWR6Yx  |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU1ZAoHH4QBtRocUUaYfKMbvJJ2u7Q19JtcCFSnYUu2EaxttxWsZ  |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU1P4Z6if67xaYAAoojKiEa9CnfyLPkVTxS99HkDnfqy2LN7GsmR  |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU1L2hEecAibM8h3LWacvm6yLxVvFr7dPAAdo49F79N46jqJkQXF  |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU1J7VoA5fehNzUK1NV6ciE9HPXxfu6v3c1BdfGKzbcZAE5gxJG3  |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU1DTaKYz9q5mmJxhw5A8C1CEM17xoeGRtEzEPMZGD7w4b1suQqi  |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU13qMMf8JpQNoTpptLZmrNNcLWUNfHVh5g9gfCWEcer3ztDnhNS  |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU13GGcNvVg1SLZDKagREgAsoN9ZvzHfpeoZqP7GqDKEbZSVrePa  |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12rqrzxpGBgcrU416GKE4eDJ1cveyb7PTTKC6tuyH4oLkKcMqqx |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12pmSTRJSYU2p6sEz8HYkg9rJiHsYHPLCixVdLZdVaJ1M8jeotF |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12hYf9yTyCxTizJQV7dUsgRyfXEJSVyZm3JazWQRcuAiMg7jxxr |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12gbrSKZNaeNEE3b4MeV7mtZ4M2pznYQqV8ZYwLN2XmgQXaSFi2 |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12enR5X81GyJ3K1MBrxKKzzpK5yTrqMKqeV52cbQA44gswtw2C  |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12cDNDZbSoXHw9Yopj18yRBpEvPUhJm34vEsCyx13hqWRgEBgGH |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12bnuyioeofy4aGetEvFhZKTSTbL1GHfg4hGoonSGCAAFDbMk32 |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12XQ9mp3dctbg1wz4YRc2Q1J9YuPzKvUAuacNuFo3hJCLfNpjLt |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12XB31DEYsw8VoSoD8mNPSt5MyUYaYdkxW4WLmzFxr6LgDbY4us |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12Sq8mHwiPnkBHrwtHSg4Ji46WmTSAPsVHmdmMXNXeGYjdQP9Zh |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12RMV6W14n6tNQtJrbyxrM8WVfxcWmWddxnEFZzJ2MB7gMhwAVR |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12QtdWXq6dpubKgiXTZ1pyfwRdKosJLms23dxudjRAd11rAkyFV |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12Pi6RgFs7d6GJtAza9KykYiSQ6QGVLrPW9F1DPusjK7Yna7zke |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12KDJ4gePSyjrEfdrbM2Qz3321NCJ42GJGUAM912LQTD2gKVPaQ |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12J5rdnHzHBNCZQW2muZVZFRea6Rmmd3f92waAyQ1DwtPGVtfX9 |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12GJcdgLh3hak9x8k9LSZXxvKUuqnfiu6g6cJiaCanCtkyPZCrZ |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12Dv6FmaFcYoMUXJTSPskzKqKqLEMrVeMpZvHX9e7Xiqtokyvq8 |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12DCiTL3CjALWjJnsLFerhAyrA5PexeEvqZzoQkkEFLECMriF6b |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU121kwoikjtuAAbXesSCo8z9sh1XCb8mtuo83U4ktHmqGPen6pX2 |            0 |          0 |    69 |     False     |           69 |    0.0001% |
| AU12uviGoFLnhxKEgBnLWhrEDCos5Ak8XwMib9jGStCBicKKzW2jT |            0 |          0 |    68 |     False     |           68 |    0.0001% |
| AU12gyuuvzfCyFjtgfGUHwM9yM3iD8Q5PCqbejefQoy7x3SZQejgr |            0 |          0 |    68 |     False     |           68 |    0.0001% |
| AU1zyoKWgLK9QMnzuTqJNrwZ5DERrHD8xaCh9fRxrnZ8CCZiPDhh  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1zvhm4ohhxfToy39454F4xqwLfpqe5C2XHqiMKze65AYDs8CSn  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1zRfDsCNc4ePKCKRjAP9p3vStb24M2TKKXmhTS7bnjkSdDy5o7  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1yiiHQiLTqim6gwByNH6NMGoGduDR7jfKFR6o2Mw27fzEjnvHZ  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1vVtLpLH6jpe7PHkaiFkVGUnnBxSgYCCtYXFSiSxYoDMAnXA31  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1sJXrdtYmgaWPPTj4WggRjUMvAuAGLwCArDYfWYS5WgdYbQmpt  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1rz5fzAMMorSEmRF1qJSXV1a9U91zSTh2X8LdMP68Z48h3g79i  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1rWeSet1wQAgsADWhmQ9k9dUF99kBx7UF7CDNgVBR5Ki2QhUbN  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1pV7wXU9PSfy62SPLHYzECSKWg7xZmvxh4tQ6XR7TSTNj6j8C5  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1orMWVxoWwabxosi9TtbgggwxrihqQmtye2DxTwi6rtEzuauEJ  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1jxkCqW6cvLcCHoS7ESPR2o133ArjMGNja8Z946ykJRDvTsRVM  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1jkAP5hfbd7DuTk3GjmRSesU1b8rcrxw7u5nZFS1V6aKHHNJH6  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1jVykX6gmeRnkSmR6XQi9SYafTwaZXav7ekYHBwdMukhbBgey5  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1iJdtiNV9xAnumNKKcnGVBc4sySawK7Z6M9ztmP41NNW9VWEgp  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1i8JbJZdsViUzP5ST9wGePwYLFLXnr3LxWsyrPChbREcpqzjkr  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1i8HjAaQzTa4rce497BBJe37ymrD1MrCnRNhBw9jBB21MxGRj1  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1eyrEeAvynYpvRENYzWEa6jaVZsmfQRenAizUYDjfPWsQxPNQi  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1dJFqPkfhFyE9C6rFRTn2T5nvq6swVtoMf1XzTLrQPdBUfpM2S  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1c3a4aKdoJXmnBYytfRYemx3M7THwcsnVnFV9aF9skxsq7awxY  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1bwVRcGTzYsDegVMnxHeUNnB86L1vzWrEQ9M7KBrMkQLnNxFEc  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1aCCu5x8F4aPGAAUxpsBNKTzmpPDSVAGgZz928y93fRQyte96q  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1ZEg986zLezkSANSp2L2DTSzCDr1dD1BhSc3vywSET9JhKW8F5  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1Z2aY2NYvEFtg9cnWcgqdXuUvpJqDkMb1QP5ojap73mVP6ZkTa  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1Z1n1qm14WUWf3RW7Dw8MHEihvvVuJcLBs9FxrXsCyY8iDD7mE  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1Y6u7EWABVJj9Y5RBJYuV4UYD2dtH7TjFZLmyyaf85ac85JonZ  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1Vb2kAB35w8gGkQ7dA3TdY5V7WWaUkfK3aap3JCWijBs1L4sBG  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1TmpEUetF5cHrni4KPw2VQnc9QTxXynGqvWisKQ2uygg7UiScR  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1ThCFC9AqHnVWuoeXpCaaK24dAYwPcvQjEp6BPU76xdx4PnA3r  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1TFo1qhZftmrfjwbbitkFaoHVAKGhgFZkkKXaz54bCzNMK7XJj  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1T1GjBrw1uECEAyeFqY7geMQ1ETB6YNFJzJBY8LFfkEN9wAc5F  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1RoJ3gYRPXXcSoKea7w3uEEX5WCzExe9kA23mzcsg2VRsxPG2g  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1QJ6EVhZkomYf4MPZExf9ssnS7mbBgzh6fmfzNbqw8pA24ZiWZ  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1PsJqT7RG6UZp9QbCZusnn7FeotmbBdDo32DCvzxGyKJBD2wCL  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1PbAMY2kvLkKUxVz4JAhrwJEpsFCi8CMj9pWHFWhZB4ekELWNh  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1P59Wpyte4CW6psjderRKYKkd1yG2t94nhzwTHdUyetpSYTxws  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1NaGUY38B9hwe96esYeLzxJekAWM8VQwp4QyxaMMjpdwwsMp1k  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1NSBwNr6LW2GCzivuuJxzmiFyZwqKLYxM2knsYKqXh4FpfPYQA  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1NEsGJXg9JDQhEsRoAP82E7vi2xrHyjQZQ2QntsG9SdhsesfNs  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1M9CG64EzgyXXQZyspR3qdRfp4beAbo43LJJK58PkGCVKHfqJs  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1JWgipj3vkf7RPt2AccUr5crUuhvmpS2rA7w5GZGTGYAaZiTwo  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1HUni6cgZZQM5Z2DnxtBBPhf7EfK42qnEs6Wdqy1Fotx3rzaFC  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1GxesxMEwBLNZ4jPPQY7Cq87c4PknJq1F3MPjxKTBgeZ76MgxZ  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1G4FiEuNqaA59obL9BJFKp6fG2f41qE3JLzJ7Go8a35SLr5g7c  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1EzcBsBjad25kCNfdMruqQNnk5ZLawM7ejqZQKezZoRR9XiVpj  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1EjVYEPg3ZMzyGkqXBpT125joVTztfxo9PWQ2kEyjriNyjpEgs  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1BXYSmPMKgLdD6y4P6P4fJ6Q4qaYH8JdafQGVsFcS86Pe8aUWh  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU1BLNhMFiAyAU61HKKrwjNGsQJA6XjnKjxnYgFVqWd8LvqLnevK  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU17T3VAtbnr1niMoTtddTAtQ3w6gLwZXNX39CrUPf2pGC7TwM7Y  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU161EN9qusdgvGh6YenfP7GpttqyvmWMAgakFmvThNzoHej1LBf  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU14i5W2jNdNwrf3fz2Kv3FVBdUfSAJCp4yhVbC4PfLUJh4wZfjA  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12vQeiDjLU4z8V6yh81sZBzem1Z8LsHxTnKUScFvrxio9q8bFR8 |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12tWi1mYZZzq1nVdu5B7phWaspkaqf5RNRUm6xeWSzAx7DnA2tg |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12tHb2mGrcaw7TGF3HoHDBVcHeZrf6HXrEydyLL6szwJzjjPqJG |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12sP4JWU14jg3FUXChd3CrHpuyttucZmKBfPzfvPafpQS4Lehb7 |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12nWTwDXYnUxwbZT4mXCmiJ3dEWinxcAuWDMXGka56n4abNzutB |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12is3MGbKWkG5rZ3YhaBUdowjA4vUXbKKPa2Jn7nXrJ6YtbaPEr |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12ijc3tJzUsx7b2watTGEGJgVCroGpFjEhKAeLMfwUpf8Bc7Tpe |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12fAabepe3AWKJjN1Eqn6niDFYpijUninfxkmb6nthGLhhuQQyT |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12eBkC9xALm99YGjaTXQ1pD4Aqtu8ePbs7JDqXkoh32SmiFpX6F |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12duxyMs7XNkrmjRXacePHZgLzFPdE31NaD3A4Y9GM4rTeHCxkm |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12c59CWUzS8kWrXs9cHon29veBEoKwLEAGtbfP4JWvTTedt919x |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12aWDx7aMdDNKgQgeWwqK98v6zZAYa9yubuP36s9jLGDgQ3W9WF |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12ZMGDrH3Xo44Kc75aun36MVH1rcG8QtdXha1BPn83W4D7Kcwei |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12YDv4NwQzqQfK3QFhDHSo6p1K7vzsURwXa8v3586aXsaF2iuu9 |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12XkX7Sw7wzLxUknfF6DiLopqSZJddBmKQLThdk85y3Fz4MnwEz |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12X4JmeGXbLgFjAsCuG4NZYWMPgucYiD3xNmKdTGVy1fXxAN5nJ |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12WAsQnTVHhB12S8VETAX4GfQUEbE9vm95yRqwj3BS3rszLJJCy |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12UaFmWq55A4D79Xws4zqkgJPiuqy2deKQSysfyU2Y4QVTWRYyF |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12TV4pxqdiU3HcCJCzdZesPVkbLn8osZ2ftk7JkLAbEJdePzGj7 |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12T4EFpBhWxUy3GGyC1Zvgp4kAYQtk4VWAgZye9PrD38cxCGQwS |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12RvQBgyzBuUKS9GeGSsQB6MRLE6LorzMqHdrfmzumx9ancVRrk |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12QTzQ9pii6wkhWyKE42wMjN5NMLByBGNzdA56HGxcJCerVUJ6y |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12PqqfHkduCrbtDnDTBANeU7WwdxnVrHcrERD82DtZA3U2vHReE |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12PpQnC1EaCpD3tPDHZNfR6xXY2ykKeaMAvkFmHrBdECbvaGUkE |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12KGyqbwA7mSsc3rYDCvH7UmYoVxwp4ddha1Umbg3f8tJW3wZDM |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12HnvECE8GPLcYwG226LoodiSifdEUTUGYt7KEodWtFFgQ6owAB |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12HNaGy4B8XesAfNhS4rifykrPmkwXPwz5XK441vMKJ2HwexCt  |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12HJrc4EShW7ep73sfPCkqcbeK9954ofJEPGqUQnzfZWny7wZcw |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12FRnBYHVKuQsXRbUmYmxYqqMmHGT2BurR55TGYV9Swx7EMHWf6 |            0 |          0 |    67 |     False     |           67 |    0.0001% |
| AU12FFmzvedGiGHef3NbubiQ8U4wvmF5atu2BTSF1katc7uQabjy4 |            0 |          0 |    67 |     False     |           67 |    0.0001% |
